AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.12.2014,Fz,592/14,0,Gesetz zur Anpassung der Abgabenordnung an den Zollkodex der Union und zur Änderung weiterer steuerlicher Vorschriften,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.12.2014,Fz,591/14,0,Gesetz zur weiteren Entlastung von Ländern und Kommunen ab 2015 und zum quantitativen und qualitativen Ausbau der Kindertagesbetreuung sowie zur Änderung des Lastenausgleichsgesetzes,2014
0,0,0,0,0,0,0,0,0,0,0,0,0,FS (fdf),05.12.2014,FS,590/14,0,"Gesetz zur besseren Vereinbarkeit von Familie, Pflege und Beruf",2014
0,0,0,1,0,0,0,0,1,0,0,1,1,Fz (fdf) - U - Wi - Wo,02.12.2014,Fz,589/14,0,Entschließung des Bundesrates für eine steuerliche Förderung der energetischen Gebäudemodernisierung,2014
0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,02.12.2014,Fz,588/14,0,Entschließung des Bundesrates zur Verbesserung der Rahmenbedingungen für Wagniskapital und Gründer,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,EU (fdf) - Fz,28.11.2014,EU,587/14,0,Stellungnahme der Kommission vom 28. November 2014 zur Übersicht über die Haushaltsplanung Deutschlands C(2014) 8801 final,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),25.11.2014,Fz,586/14,0,Haushaltsführung 2014 Über- und außerplanmäßige Ausgaben und Verpflichtungsermächtigungen im dritten Vierteljahr des Haushaltsjahres 2014; Vierteljährliche Mitteilung gemäß § 37 Absatz 4 BHO i.V.m. § 4 Absatz 2 HG,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),25.11.2014,Fz,585/14,0,Haushaltsführung 2014 Mitteilung gemäß § 37 Absatz 4 BHO über die Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 1001 Titel 636 01 - Zuschüsse zur Alterssicherung der Landwirte - bis zur Höhe von 26.500 T€,2014
0,1,1,0,0,1,1,0,0,0,0,1,0,EU (fdf) - AS - FJ - In - K - Wi,28.11.2014,EU,584/14,0,Entwurf des gemeinsamen Beschäftigungsberichts der Kommission und des Rates (Begleitunterlage zur Mitteilung der Kommission zum Jahreswachstumsbericht 2015),2014
0,1,0,0,0,1,1,0,0,0,0,1,0,EU (fdf) - AS - In - K - Wi,28.11.2014,EU,583/14,0,"Mitteilung der Kommission an das Europäische Parlament, den Rat, die Europäische Zentralbank, den Europäischen Wirtschafts- und Sozialausschuss, den Ausschuss der Regionen und die Europäische Investitionsbank: Jahreswachstumsbericht 2015",2014
0,0,0,0,0,0,1,0,0,0,0,0,0,EU (fdf) - K,27.11.2014,EU,582/14,0,Benennung von Beauftragten des Bundesrates in Beratungsgremien der Europäischen Union für den Beratenden Ausschuss der Kommission für die Berufsbildung,2014
