AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year;
"0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,EU (fdf) - A - G - U - Wi,08.10.2007,EU,699/07,0,""Vorschlag fÌ_r eine Entscheidung des EuropÌ_ischen Parlaments und des Rates zur Aufnahme der Stoffe 2-(2-Methoxyethoxy)ethanol, 2-(2-Butoxyethoxy)ethanol, Methylendiphenyl-Diisocyanat, Cyclohexan und Ammoniumnitrat in die Richtlinie 76/769/EWG des Rates zur Angleichung der Rechts- und Verwaltungsvorschriften der Mitgliedstaaten fÌ_r BeschrÌ_nkungen des Inverkehrbringens und der Verwendung gewisser gefÌ_hrlicher Stoffe und Zubereitungen (Ìãnderung der Richtlinie 76/769/EWG des Rates)"",2007";
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),04.10.2007,Vk,698/07,0,Benennung eines Mitglieds fÌ_r den Eisenbahninfrastrukturbeirat,2007;
"0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,EU (fdf) - AS - FJ - K - Wi,05.10.2007,EU,697/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat, das EuropÌ_ische Parlament, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen - Aktionsplan Erwachsenenbildung: Zum Lernen ist es nie zu spÌ_t"",2007";
,,,,,,,,,,,,,,,,26.09.2007,,696/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 6. September 2007 zur Finanzierung des Sondergerichtshofs fÌ_r Sierra Leone,2007;
,,,,,,,,,,,,,,,,26.09.2007,,695/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 6. September 2007 zum GrÌ_nbuch zur ÌÏberprÌ_fung des gemeinschaftlichen Besitzstands im Verbraucherschutz,2007;
,,,,,,,,,,,,,,,,26.09.2007,,694/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 6. September 2007 zu der Funktionsweise der Dialoge und Konsultationen mit Drittstaaten zu Menschenrechtsfragen,2007;
,,,,,,,,,,,,,,,,26.09.2007,,693/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 6. September 2007 zu Internationalen Gesundheitsvorschriften,2007;
,,,,,,,,,,,,,,,,26.09.2007,,692/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 5. September 2007 zu der EU-Strategie zur UnterstÌ_tzung der Mitgliedstaaten bei der Verringerung alkoholbedingter SchÌ_den,2007;
,,,,,,,,,,,,,,,,26.09.2007,,691/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 5. September 2007 zu der Verordnung (EG) Nr. 1546/2006 der Kommission zur Ìãnderung der Verordnung (EG) Nr. 622/2003 zur Festlegung von MaÌÙnahmen fÌ_r die DurchfÌ_hrung der gemeinsamen grundlegenden Normen fÌ_r die Luftsicherheit (MitfÌ_hren von FlÌ_ssigkeiten im Flugzeug),2007;
,,,,,,,,,,,,,,,,26.09.2007,,690/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 4. September 2007 zur ÌÏberprÌ_fung des Binnenmarkts: Beseitigung von Schranken und MÌ_ngeln anhand einer verbesserten Umsetzung und Durchsetzung,2007;
",,,,,,,,,,,,,,,,26.09.2007,,689/07,,""EntschlieÌÙung des EuropÌ_ischen Parlaments vom 4. September 2007 zu rechtlichen und institutionellen Auswirkungen der Verwendung von nicht zwingenden Rechtsinstrumenten (""""soft law"""")"",2007";
,,,,,,,,,,,,,,,,26.09.2007,,688/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 4. September 2007 zur Strategie fÌ_r die Vereinfachung des ordnungspolitischen Umfelds,2007;
,,,,,,,,,,,,,,,,26.09.2007,,687/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 4. September 2007 zur besseren Rechtsetzung 2005: Anwendung der GrundsÌ_tze der SubsidiaritÌ_t und der VerhÌ_ltnismÌ_ÌÙigkeit (13. Jahresbericht),2007;
,,,,,,,,,,,,,,,,26.09.2007,,686/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 4. September 2007 zur Verbesserung der Rechtsetzung in der EuropÌ_ischen Union,2007;
,,,,,,,,,,,,,,,,26.09.2007,,685/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 4. September 2007 zu Naturkatastrophen,2007;
,,,,,,,,,,,,,,,,27.09.2007,,684/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zur Vierten Verordnung zur Ìãnderung der Milchabgabenverordnung,2007;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,01.10.2007,R,683/07,0,Entwurf eines ... StrafrechtsÌ_nderungsgesetzes - å¤ 166 StGB (... StrÌãndG),2007;
"0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,EU (fdf) - A - G - K,01.10.2007,EU,682/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament, den Rat, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen Ì_ber eine neue Tiergesundheitsstrategie fÌ_r die EuropÌ_ische Union (2007-2013): Vorbeugung ist die beste Medizin"",2007";
0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,EU (fdf) - FJ - Fz - In - U - Vk,01.10.2007,EU,681/07,0,GrÌ_nbuch der Kommission der EuropÌ_ischen Gemeinschaften: Hin zu einer neuen Kultur der MobilitÌ_t in der Stadt,2007;
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,EU (fdf) - A - R,28.09.2007,EU,680/07,0,Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften: Ein Europa der Ergebnisse - Anwendung des Gemeinschaftsrechts,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,679/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG) Nr. 1775/2005 Ì_ber die Bedingungen fÌ_r den Zugang zu den Erdgasfernleitungsnetzen,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,678/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur GrÌ_ndung einer Agentur fÌ_r die Zusammenarbeit der EnergieregulierungsbehÌ¦rden,2007;
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,G (fdf) - In,28.09.2007,G,677/07,0,Verordnung zur Festlegung der nicht geringen Menge von Dopingmitteln (Dopingmittel-Mengen-Verordnung - DmMV),2007;
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,AS (fdf) - FJ - Fz - In - K,28.09.2007,AS,676/07,0,Entwurf eines Gesetzes zur Ìãnderung des Zweiten und des ZwÌ¦lften Buches Sozialgesetzbuch,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,675/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG) Nr. 1228/2003 Ì_ber die Netzzugangsbedingungen fÌ_r den grenzÌ_berschreitenden Stromhandel,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,674/07,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 2003/55/EG Ì_ber gemeinsame Vorschriften fÌ_r den Erdgasbinnenmarkt,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,673/07,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 2003/54/EG Ì_ber gemeinsame Vorschriften fÌ_r den ElektrizitÌ_tsbinnenmarkt,2007;
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,FJ (fdf) - FS - In - R,28.09.2007,FJ,672/07,0,Aktionsplan II der Bundesregierung zur BekÌ_mpfung von Gewalt gegen Frauen,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),28.09.2007,Fz,671/07,0,Entwurf eines Gesetzes zur Modernisierung der Aufsichtsstruktur der Bundesanstalt fÌ_r Finanzdienstleistungsaufsicht (Aufsichtsstrukturmodernisierungsgesetz),2007;
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Vk (fdf) - In,27.09.2007,Vk,670/07,0,17. Verordnung zur Ìãnderung der StraÌÙenverkehrs-Ordnung,2007;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),27.09.2007,Vk,669/07,0,ZwÌ¦lfte Verordnung zur Ìãnderung der Luftverkehrs-Zulassungs-Ordnung,2007;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,AS (fdf) - Fz - In,28.09.2007,AS,668/07,0,Dritte Verordnung zur Ìãnderung der Auslandsversorgungsverordnung (3. AuslVersÌãndV),2007;
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,V (fdf) - In,28.09.2007,V,667/07,0,Entwurf eines Gesetzes zu dem Abkommen vom 24. April 2007 zwischen der Regierung der Bundesrepublik Deutschland und dem Schweizerischen Bundesrat Ì_ber die Zusammenarbeit im Bereich der Sicherheit des Luftraums bei Bedrohungen durch zivile Luftfahrzeuge,2007;
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,R (fdf) - In - K,28.09.2007,R,666/07,0,Entwurf eines Gesetzes zu dem ÌÏbereinkommen des Europarats vom 23. November 2001 Ì_ber ComputerkriminalitÌ_t,2007;
0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,In (fdf) - EU - R - Vk,28.09.2007,In,665/07,0,Entwurf eines Gesetzes zu dem Abkommen vom 26. Juli 2007 zwischen der EuropÌ_ischen Union und den Vereinigten Staaten von Amerika Ì_ber die Verarbeitung von FluggastdatensÌ_tzen (Passenger Name Records - PNR) und deren ÌÏbermittlung durch die Fluggesellschaften an das United States Department of Homeland Security (DHS) (PNR-Abkommen 2007),2007;
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,Wi (fdf) - Fz - In - U,28.09.2007,Wi,664/07,0,Entwurf eines Gesetzes zur Vereinfachung und Anpassung statistischer Rechtsvorschriften,2007;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,01.10.2007,R,683/07,0,Entwurf eines ... StrafrechtsÌ_nderungsgesetzes - å¤ 166 StGB (... StrÌãndG),2007;
"0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,EU (fdf) - A - G - K,01.10.2007,EU,682/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament, den Rat, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen Ì_ber eine neue Tiergesundheitsstrategie fÌ_r die EuropÌ_ische Union (2007-2013): Vorbeugung ist die beste Medizin"",2007";
0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,EU (fdf) - FJ - Fz - In - U - Vk,01.10.2007,EU,681/07,0,GrÌ_nbuch der Kommission der EuropÌ_ischen Gemeinschaften: Hin zu einer neuen Kultur der MobilitÌ_t in der Stadt,2007;
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,EU (fdf) - A - R,28.09.2007,EU,680/07,0,Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften: Ein Europa der Ergebnisse - Anwendung des Gemeinschaftsrechts,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,679/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG) Nr. 1775/2005 Ì_ber die Bedingungen fÌ_r den Zugang zu den Erdgasfernleitungsnetzen,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,678/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur GrÌ_ndung einer Agentur fÌ_r die Zusammenarbeit der EnergieregulierungsbehÌ¦rden,2007;
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,G (fdf) - In,28.09.2007,G,677/07,0,Verordnung zur Festlegung der nicht geringen Menge von Dopingmitteln (Dopingmittel-Mengen-Verordnung - DmMV),2007;
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,AS (fdf) - FJ - Fz - In - K,28.09.2007,AS,676/07,0,Entwurf eines Gesetzes zur Ìãnderung des Zweiten und des ZwÌ¦lften Buches Sozialgesetzbuch,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,675/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG) Nr. 1228/2003 Ì_ber die Netzzugangsbedingungen fÌ_r den grenzÌ_berschreitenden Stromhandel,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,674/07,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 2003/55/EG Ì_ber gemeinsame Vorschriften fÌ_r den Erdgasbinnenmarkt,2007;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,28.09.2007,EU,673/07,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 2003/54/EG Ì_ber gemeinsame Vorschriften fÌ_r den ElektrizitÌ_tsbinnenmarkt,2007;
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,FJ (fdf) - FS - In - R,28.09.2007,FJ,672/07,0,Aktionsplan II der Bundesregierung zur BekÌ_mpfung von Gewalt gegen Frauen,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),28.09.2007,Fz,671/07,0,Entwurf eines Gesetzes zur Modernisierung der Aufsichtsstruktur der Bundesanstalt fÌ_r Finanzdienstleistungsaufsicht (Aufsichtsstrukturmodernisierungsgesetz),2007;
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Vk (fdf) - In,27.09.2007,Vk,670/07,0,17. Verordnung zur Ìãnderung der StraÌÙenverkehrs-Ordnung,2007;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),27.09.2007,Vk,669/07,0,ZwÌ¦lfte Verordnung zur Ìãnderung der Luftverkehrs-Zulassungs-Ordnung,2007;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,AS (fdf) - Fz - In,28.09.2007,AS,668/07,0,Dritte Verordnung zur Ìãnderung der Auslandsversorgungsverordnung (3. AuslVersÌãndV),2007;
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,V (fdf) - In,28.09.2007,V,667/07,0,Entwurf eines Gesetzes zu dem Abkommen vom 24. April 2007 zwischen der Regierung der Bundesrepublik Deutschland und dem Schweizerischen Bundesrat Ì_ber die Zusammenarbeit im Bereich der Sicherheit des Luftraums bei Bedrohungen durch zivile Luftfahrzeuge,2007;
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,R (fdf) - In - K,28.09.2007,R,666/07,0,Entwurf eines Gesetzes zu dem ÌÏbereinkommen des Europarats vom 23. November 2001 Ì_ber ComputerkriminalitÌ_t,2007;
0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,In (fdf) - EU - R - Vk,28.09.2007,In,665/07,0,Entwurf eines Gesetzes zu dem Abkommen vom 26. Juli 2007 zwischen der EuropÌ_ischen Union und den Vereinigten Staaten von Amerika Ì_ber die Verarbeitung von FluggastdatensÌ_tzen (Passenger Name Records - PNR) und deren ÌÏbermittlung durch die Fluggesellschaften an das United States Department of Homeland Security (DHS) (PNR-Abkommen 2007),2007;
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,Wi (fdf) - Fz - In - U,28.09.2007,Wi,664/07,0,Entwurf eines Gesetzes zur Vereinfachung und Anpassung statistischer Rechtsvorschriften,2007;
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R (fdf) - Fz,28.09.2007,R,663/07,0,Entwurf eines Gesetzes zur Reform des KontopfÌ_ndungsschutzes,2007;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Fz (fdf) - In,28.09.2007,Fz,662/07,0,Entwurf eines Gesetzes zur Ìãnderung der Organisation des Bundesausgleichsamtes,2007;
0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Fz (fdf) - K - R - Wi,28.09.2007,Fz,661/07,0,Entwurf eines Achten Gesetzes zur Ìãnderung des Steuerberatungsgesetzes,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A (fdf) - Fz,28.09.2007,A,660/07,0,Entwurf eines Zweiten Gesetzes zur Ìãnderung des Tierschutzgesetzes,2007;
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Wi (fdf) - In - U,28.09.2007,Wi,659/07,0,Evaluierungsbericht der Bundesregierung Ì_ber die Erfahrungen und Ergebnisse mit der Regulierung durch das Energiewirtschaftsgesetz,2007;
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),26.09.2007,K,658/07,0,""Benennung eines stellvertretenden Mitglieds des Kuratoriums der Stiftung """"Haus der Geschichte der Bundesrepublik Deutschland"""""",2007";
"0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,EU (fdf) - A - Fz - U - Wi,26.09.2007,EU,657/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften: Den Haushalt reformieren, Europa verÌ_ndern - Konsultationspapier im Hinblick auf die ÌÏberprÌ_fung des EU-Haushalts (2008/2009)"",2007";
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.09.2007,R,656/07,0,Entwurf eines Gesetzes zur StÌ_rkung des Opferschutzes im Strafprozess,2007;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,25.09.2007,R,655/07,0,Entwurf eines Gesetzes zur Reform des strafrechtlichen Wiederaufnahmerechts,2007;
"0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,EU (fdf) - Fz - K - U - Wi,25.09.2007,EU,654/07,0,""Vorschlag fÌ_r eine Entscheidung des EuropÌ_ischen Parlaments und des Rates Ì_ber die Beteiligung der Gemeinschaft an einem Forschungs- und Entwicklungsprogramm mehrerer Mitgliedstaaten zur UnterstÌ_tzung von KMU, die Forschung und Entwicklung betreiben"",2007";
",,,,,,,,,,,,,,,,24.09.2007,,653/07,,""Benennung eines Mitglieds fÌ_r den Beirat der Bundesnetzagentur fÌ_r ElektrizitÌ_t, Gas, Telekommunikation, Post und Eisenbahnen"",2007";
,,,,,,,,,,,,,,,,24.09.2007,,652/07,,Benennung eines stellvertretenden Mitglieds fÌ_r den Eisenbahninfrastrukturbeirat,2007;
,,,,,,,,,,,,,,,,20.09.2007,,651/07,,Bericht der Bundesregierung zu den Auswirkungen des Gesetzes zur EinfÌ_hrung des Wohnortprinzips bei Honorarvereinbarungen fÌ_r Ìãrzte und ZahnÌ_rzte,2007;
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - A,24.09.2007,EU,650/07,0,""Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Arbeitsgruppe der Kommission """"Health Claims"""")"",2007";
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - A,24.09.2007,EU,649/07,0,""Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Ratsarbeitsgruppe """"Tierische Erzeugnisse"""")"",2007";
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - AS,24.09.2007,EU,648/07,0,Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Ausschuss der Kommission nach Artikel 19 der Richtlinie 2007/23/EG des EuropÌ_ischen Parlaments und des Rates vom 23. Mai 2007 Ì_ber das Inverkehrbringen pyrotechnischer GegenstÌ_nde),2007;
,,,,,,,,,,,,,,,,21.09.2007,,647/07,,Jahresbericht der Bundesregierung zum Stand der deutschen Einheit 2007,2007;
0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,EU (fdf) - Fz - In - K - R - Wi,20.09.2007,EU,646/07,0,Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament und den Rat Ì_ber den Dialog zwischen Ì¦ffentlichem und privatem Sektor im Bereich Sicherheitsforschung und Innovation,2007;
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - A,20.09.2007,EU,645/07,0,Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (VeterinÌ_rpharmazeutischer Ausschuss der Kommission),2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,AS (fdf) - Fz - Wi,20.09.2007,AS,644/07,0,Entwurf eines Zweiten Gesetzes zur Ìãnderung des Arbeitnehmer-Entsendegesetzes,2007;
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R (fdf) - Fz,19.09.2007,R,643/07,0,Entwurf eines Gesetzes zur Intensivierung des Einsatzes von Videokonferenztechnik in gerichtlichen und staatsanwaltschaftlichen Verfahren,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),19.09.2007,AS,642/07,0,Vorschlag fÌ_r die Berufung eines Mitglieds des Verwaltungsrates der Bundesagentur fÌ_r Arbeit,2007;
"0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,EU (fdf) - AS - FJ - G - K - Wi,17.09.2007,EU,641/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament, den Rat, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: FÌ¦rderung der umfassenden Beteiligung junger Menschen an Bildung, BeschÌ_ftigung und Gesellschaft"",2007";
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),21.09.2007,Wi,640/07,0,Gesetz zum Schutz vor GefÌ_hrdung der Sicherheit der Bundesrepublik Deutschland durch das Verbreiten von hochwertigen Erdfernerkundungsdaten (Satellitendatensicherheitsgesetz - SatDSiG),2007;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),21.09.2007,Vk,639/07,0,Drittes Gesetz zur Ìãnderung des Allgemeinen Eisenbahngesetzes,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),21.09.2007,In,638/07,0,Gesetz zur Vorbereitung eines registergestÌ_tzten Zensus einschlieÌÙlich einer GebÌ_ude- und WohnungszÌ_hlung 2011 (Zensusvorbereitungsgesetz 2011 - ZensVorbG 2011),2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf),21.09.2007,G,637/07,0,Gesetz zur Umsetzung der Richtlinie 2005/36/EG des EuropÌ_ischen Parlaments und des Rates Ì_ber die Anerkennung von Berufsqualifikationen der Heilberufe,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),18.09.2007,Wi,636/07,0,Einhundertsechste Verordnung zur Ìãnderung der Ausfuhrliste - Anlage AL zur AuÌÙenwirtschaftsverordnung -,2007;
,,,,,,,,,,,,,,,,13.09.2007,,635/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zur BekÌ_mpfung von Sozialleistungsmissbrauch,2007;
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,AS (fdf) - FJ - Fz - Wi,13.09.2007,AS,634/07,0,EntschlieÌÙung des Bundesrates zur EinfÌ_hrung eines gesetzlichen Mindestlohnes,2007;
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,AS (fdf) - Fz - In - Wi,13.09.2007,AS,633/07,0,Entwurf eines Sechsten Gesetzes zur Ìãnderung des Dritten Buches Sozialgesetzbuch und anderer Gesetze,2007;
,,,,,,,,,,,,,,,,02.10.2007,,632/07,,Wahl der Vorsitzenden der AusschÌ_sse,2007;
,,,,,,,,,,,,,,,,12.10.2007,,631/07,,Wahl des Vorsitzenden und der stellvertretenden Vorsitzenden der Europakammer,2007;
,,,,,,,,,,,,,,,,12.10.2007,,630/07,,Wahl des PrÌ_sidiums,2007;
,,,,,,,,,,,,,,,,12.09.2007,,629/07,,Stellungnahme der EuropÌ_ischen Kommission zu dem Beschluss des Bundesrates zum Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 97/67/EG Ì_ber die Vollendung des Binnenmarktes fÌ_r Postdienste COM (2006) 594 final; Ratsdok. 14357/06,2007
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,EU (fdf) - A - G,12.09.2007,EU,628/07,0,EntschlieÌÙung des Bundesrates zur dauerhaften Kennzeichnung tierischer Nebenprodukte (K3-Material),2007;
,,,,,,,,,,,,,,,,10.09.2007,,627/07,,Stellungnahme der Bundesregierung zu der EntschlieÌÙung des Bundesrates zum Gesetz zur Einsetzung eines Nationalen Normenkonrollrates,2007;
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,EU (fdf) - In - Vk,10.09.2007,EU,626/07,0,EntschlieÌÙung des Bundesrates zur Verbesserung der Sicherheitsausstattung von Lastkraftwagen,2007;
,,,,,,,,,,,,,,,,07.09.2007,,625/07,,Gutachten 2007 des SachverstÌ_ndigenrates zur Begutachtung der Entwicklung im Gesundheitswesen Kooperation und Verantwortung - Voraussetzungen einer zielorientierten Gesundheitsversorgung,2007;
",,,,,,,,,,,,,,,,07.09.2007,,624/07,,""Benennung eines stellvertretenden Mitglieds fÌ_r den Beirat der Bundesnetzagentur fÌ_r ElektrizitÌ_t, Gas, Telekommunikation, Post und Eisenbahnen"",2007";
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,05.09.2007,R,623/07,0,Entwurf eines ... Gesetzes zur Ìãnderung des Grundgesetzes,2007;
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,AS (fdf) - FJ - Fz - Wi,04.09.2007,AS,622/07,0,Entwurf eines Gesetzes Ì_ber die Festsetzung des Mindestlohns (Mindestlohngesetz - MindLohnG),2007;
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,EU (fdf) - In - R,04.09.2007,EU,621/07,0,Vorschlag fÌ_r eine Entscheidung des Rates zur Einrichtung eines EuropÌ_ischen Migrationsnetzes,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),24.10.2007,Fz,620/07,0,Bestellung von Mitgliedern des Verwaltungsrates der Kreditanstalt fÌ_r Wiederaufbau,2007;
,,,,,,,,,,,,,,,,28.08.2007,,619/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 12. Juli 2007 zur Republik Moldau,2007;
,,,,,,,,,,,,,,,,28.08.2007,,618/07,,Empfehlung des EuropÌ_ischen Parlaments vom 12. Juli 2007 an den Rat zu dem Verhandlungsmandat fÌ_r ein neues verbessertes Abkommen zwischen der EuropÌ_ischen Gemeinschaft und ihren Mitgliedstaaten einerseits und der Ukraine andererseits,2007;
,,,,,,,,,,,,,,,,28.08.2007,,617/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 12. Juli 2007 zur demokratischen Kontrolle der Anwendung des Finanzierungsinstruments fÌ_r die Entwicklungszusammenarbeit,2007;
,,,,,,,,,,,,,,,,28.08.2007,,616/07,,EntschlieÌÙung des EuropÌ_ischen Parlaments vom 12. Juli 2007 zu dem Fortschrittsbericht Ì_ber die ehemalige jugoslawische Republik Mazedonien 2006,2007;
