0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,EU (fdf) - R - Wi,16.01.2006,EU,28/06,0,"Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die Ausübung der Stimmrechte durch Anteilseigner von Gesellschaften, die ihren eingetragenen Sitz in einem Mitgliedstaat haben und deren Aktien zum Handel auf einem geregelten Markt zugelassen sind, sowie zur Änderung der Richtlinie 2004/109/EG",2006
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),20.01.2006,R,27/06,0,Gesetz zu dem Protokoll Nr. 14 vom 13. Mai 2004 zur Konvention zum Schutz der Menschenrechte und Grundfreiheiten über die Änderung des Kontrollsystems der Konvention,2006
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),20.01.2006,R,26/06,0,"Gesetz zu dem Übereinkommen vom 14. April 2005 über den Beitritt der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zu dem Übereinkommen von 1980 über das auf vertragliche Schuldverhältnisse anzuwendende Recht sowie zu dem Ersten und dem Zweiten Protokoll über die Auslegung des Übereinkommens durch den Gerichtshof der Europäischen Gemeinschaften (Viertes Beitrittsübereinkommen zum Schuldvertragsübereinkommen)",2006
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),20.01.2006,In,25/06,0,Gesetz zu dem Vertrag vom 2. März 2005 zwischen der Bundesrepublik Deutschland und dem Königreich der Niederlande über die grenzüberschreitende polizeiliche Zusammenarbeit und die Zusammenarbeit in strafrechtlichen Angelegenheiten,2006
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),20.01.2006,In,24/06,0,Gesetz zu dem Protokoll vom 27. November 2003 zur Änderung des Europol-Übereinkommens und zur Änderung des Europol-Gesetzes,2006
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),20.01.2006,Vk,23/06,0,Erstes Gesetz zur Änderung des Seeaufgabengesetzes,2006
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),13.01.2006,Wi,22/06,0,Einhundertzweiundfünfzigste Verordnung zur Änderung der Einfuhrliste - Anlage zum Außenwirtschaftsgesetz -,2006
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),13.01.2006,Wi,21/06,0,Zweiundsiebzigste Verordnung zur Änderung der Außenwirtschaftsverordnung,2006
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,EU (fdf) - Fz - U - Vk - Wi,12.01.2006,EU,20/06,0,"Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates über die Typgenehmigung von Kraftfahrzeugen hinsichtlich ihrer Emissionen, über den Zugang zu Reparaturinformation für Kraftfahrzeuge und zur Änderung der Richtlinien 72/306/EWG und ..../...../EG",2006
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),31.01.2006,R,19/06,0,Verfahren vor dem Bundesverfassungsgericht,2006
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Vk (fdf) - Fz,12.01.2006,Vk,18/06,0,Entwurf eines Gesetzes zur Änderung des Personenbeförderungsgesetzes und des Allgemeinen Eisenbahngesetzes,2006
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,EU (fdf) - A - U,11.01.2006,EU,17/06,0,Vorschlag für eine Verordnung des Rates zur Änderung der Verordnung (EWG) Nr. 2092/91 des Rates über den ökologischen Landbau / die biologische Landwirtschaft und die entsprechende Kennzeichnung der landwirtschaftlichen Erzeugnisse und Lebensmittel,2006
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,EU (fdf) - A - R,11.01.2006,EU,16/06,0,Vorschlag für eine Verordnung des Rates zum Schutz von geografischen Angaben und Ursprungsbezeichnungen für Agrarerzeugnisse und Lebensmittel,2006
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,EU (fdf) - A - R,11.01.2006,EU,15/06,0,Vorschlag für eine Verordnung des Rates über die garantiert traditionellen Spezialitäten bei Agrarerzeugnissen und Lebensmitteln,2006
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,EU (fdf) - K - R - Wi,11.01.2006,EU,14/06,0,"Vorschlag für eine Verordnung des Rates zur Änderung der Verordnungen (EG) Nr. 6/2002 und (EG) Nr. 40/94, mit der dem Beitritt der Europäischen Gemeinschaft zur Genfer Akte des Haager Abkommens über die internationale Eintragung gewerblicher Muster und Modelle Wirkung verliehen wird",2006
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,EU (fdf) - K - R - Wi,11.01.2006,EU,13/06,0,Vorschlag für einen Beschluss des Rates zur Genehmigung des Beitritts der Europäischen Gemeinschaft zu der am 2. Juli 1999 in Genf abgeschlossenen Genfer Akte des Haager Abkommens über die internationale Eintragung gewerblicher Muster und Modelle,2006
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,EU (fdf) - R - Wi,11.01.2006,EU,12/06,0,Grünbuch der Kommission der Europäischen Gemeinschaften: Schadenersatzklagen wegen Verletzung des EU-Wettbewerbsrechts,2006
0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,EU (fdf) - Fz - In - U - Vk - Wi,11.01.2006,EU,11/06,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die Förderung sauberer Straßenfahrzeuge,2006
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,10.01.2006,EU,10/06,0,"Mitteilung der Kommission der Europäischen Gemeinschaften an den Rat, das Europäische Parlament, den Europäischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen über die Weiterentwicklung der nachhaltigen Ressourcennutzung: Eine thematische Strategie für Abfallvermeidung und -recycling",2006
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,EU (fdf) - Fz - K - R - Wi,10.01.2006,EU,9/06,0,"Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Festlegung der Regeln für die Beteiligung von Unternehmen, Forschungszentren und Hochschulen an Maßnahmen des Siebten Rahmenprogramms sowie für die Verbreitung der Forschungsergebnisse (2007 bis 2013)",2006
